360-degree camera,2.9232440186302764,838.0
3d printer,4.577652619865689,37814.0
action cam,3.4214393902200495,2639.0
action camera,3.6306312440205,4272.0
biometric door lock,1.724275869600789,53.0
biometric scanner,3.3541084391474008,2260.0
bluetooth earphones,2.3541084391474008,226.0
bluetooth receiver,3.1922886125681202,1557.0
bluetooth speaker,3.3857849588433355,2431.0
dashcam,3.1550322287909704,1429.0
digital camera,5.73060787707085,537784.0
digital pen,4.11149774880803,12927.0
digital photo frame,3.4771212547196626,3000.0
digital voice recorder,3.947776708464738,8867.0
drone,6.325427399844945,2115570.0
drone camera,3.003029470553618,1007.0
dslr camera,3.8755821043278855,7509.0
e-reader,4.538573733806856,34560.0
electric bike,3.6952189189051508,4957.0
electric fly swatter,1.8129133566428555,65.0
electric food dehydrator,2.7708520116421442,590.0
electric kettle,4.609754439128856,40715.0
electric knife sharpener,3.126780577012009,1339.0
electric pressure cooker,3.7890163267933747,6152.0
electric scooter,3.889189612047073,7748.0
electric skateboard,2.2405492482826,174.0
electric toothbrush,4.516403148447403,32840.0
electronic dartboard,2.3944516808262164,248.0
electronic drum kit,2.9689496809813427,931.0
electronic lock,4.286434013402093,19339.0
electronic whiteboard,3.9607560909017727,9136.0
fitness band,2.833784374656479,682.0
fitness monitor,2.781755374652469,605.0
fitness tracker,3.599773939146388,3979.0
fitness treadmill,2.012837224705172,103.0
gaming chair,2.833147111912785,681.0
gaming console,3.950900089366387,8931.0
gaming controller,2.6263403673750423,423.0
gaming headset,2.509202522331103,323.0
gaming keyboard,2.606381365110605,404.0
gaming mouse,2.597695185925512,396.0
gps device,4.505556938663822,32030.0
graphics tablet,4.563326800389584,36587.0
handheld console,3.1215598441875008,1323.0
headphones,5.992512869854342,982908.0
home automation system,3.803320523578754,6358.0
home security camera,2.2227164711475833,167.0
home weather station,3.157456768134226,1437.0
instant camera,4.323396497131876,21057.0
laptop,6.499714706167367,3160201.0
laser pointer,4.661159333346551,45831.0
led strip lights,2.1789769472931693,151.0
midi controller,4.359797551034401,22898.0
mini projector,2.3521825181113627,225.0
multi-function printer,2.629409599102719,426.0
noise-cancelling headphones,3.2140486794119414,1637.0
pocket projector,2.6263403673750423,423.0
portable breathalyzer,2.741151598851785,551.0
portable car vacuum cleaner,1.8388490907372552,69.0
portable charger,3.1687920203141817,1475.0
portable dvd player,3.881213416255019,7607.0
portable game console,2.6074550232146687,405.0
portable karaoke machine,2.0530784434834195,113.0
portable oxygen concentrator,3.1280760126687155,1343.0
portable projector,3.971461405024587,9364.0
portable scanner,3.667359546183087,4649.0
portable solar generator,1.662757831681574,46.0
portable water purifier,2.8382192219076257,689.0
power bank,3.7044936970092985,5064.0
projector,6.537010933512441,3443586.0
robot companion,3.38147609027503,2407.0
robot vacuum cleaner,3.0958664534785427,1247.0
robotic arm,4.960898677326661,91390.0
satellite navigation system,4.515675188002534,32785.0
self-balancing scooter,1.9777236052888478,95.0
selfie stick,3.433929765608464,2716.0
sleep tracker,2.4885507165004443,308.0
smart bulb,2.113943352306837,130.0
smart glasses,3.827885982789856,6728.0
smart home device,2.4216039268698313,264.0
smart irrigation system,2.290034611362518,195.0
smart lock,3.1832698436828046,1525.0
smart luggage,2.9745116927373285,943.0
smart mirror,2.824776462475546,668.0
smart pen,3.243534101832062,1752.0
smart plug,3.0813473078041325,1206.0
smart scale,2.7234556720351857,529.0
smart shower,4.143919938385837,13929.0
smart thermostat,3.3328422669943514,2152.0
smart tv,4.000997730357794,10023.0
smartphone,5.867337828362073,736780.0
smartwatch,4.194014546374698,15632.0
solar charger,3.6196150057428063,4165.0
solar-powered charger,2.406540180433955,255.0
solar-powered light,2.751279103983342,564.0
streaming device,2.952792443044092,897.0
tablet,6.954257950746393,9000320.0
thermal imaging camera,3.865163219506086,7331.0
thermal printer,4.543521730675292,34956.0
usb flash drive,4.8216052249491685,66314.0
usb hub,4.1505415413740865,14143.0
usb microphone,3.3246939138617746,2112.0
video baby monitor,2.635483746814912,432.0
video doorbell,2.1367205671564067,137.0
wearable activity tracker,1.9590413923210936,91.0
wearable camera,3.356599435724971,2273.0
wearable fitness tracker,2.184691430817599,153.0
wearable technology,4.298088569391382,19865.0
wireless charging pad,2.0453229787866576,111.0
wireless earbuds,2.571708831808688,373.0
wireless headphones,3.804275767129094,6372.0
wireless keyboard,4.127590677007958,13415.0
wireless mouse,3.910250772300148,8133.0
wireless presenter,2.0253058652647704,106.0
wireless router,4.526507275495423,33613.0
wireless speaker system,2.8656960599160706,734.0
